Time (us)	Load raw 1	Load raw 2	Load raw 3	Acceleration raw 1	Acceleration raw 2	Acceleration raw 3	Load filtered 1	Load filtered 2	Load filtered 3	Load scaled 1	Load scaled 2	Load scaled 3	Load summ	Acceleration scaled 1	Acceleration scaled 2	Acceleration scaled 3
600938	0.000047	-0.000001	-0.000030	1.537051	1.634479	1.373117	0.000047	-0.000000	-0.000030	-1.067786	-55.354051	48.566263	-7.855574	-25.248538	-0.127390	1814.931916
600996	0.000047	-0.000000	-0.000029	1.536490	1.634022	1.372673	0.000047	-0.000000	-0.000030	-1.068176	-55.354235	48.565674	-7.856736	-25.243925	-0.127318	1814.933654
601055	0.000046	-0.000000	-0.000030	1.535959	1.633551	1.372158	0.000047	-0.000000	-0.000030	-1.068587	-55.354370	48.565118	-7.857839	-25.239391	-0.127244	1814.935321
601113	0.000047	-0.000000	-0.000030	1.535486	1.633065	1.371762	0.000047	-0.000000	-0.000030	-1.069048	-55.354444	48.564617	-7.858875	-25.234929	-0.127166	1814.936937
601172	0.000046	-0.000000	-0.000030	1.535024	1.632496	1.371236	0.000047	-0.000000	-0.000030	-1.069554	-55.354483	48.564146	-7.859890	-25.230504	-0.127087	1814.938552
601230	0.000047	-0.000000	-0.000030	1.534503	1.632065	1.370783	0.000047	-0.000000	-0.000030	-1.070054	-55.354489	48.563686	-7.860858	-25.226073	-0.127009	1814.940208
601289	0.000046	-0.000000	-0.000030	1.534039	1.631582	1.370303	0.000047	-0.000000	-0.000030	-1.070525	-55.354461	48.563222	-7.861765	-25.221642	-0.126931	1814.941857
601348	0.000046	-0.000001	-0.000030	1.533471	1.631132	1.369824	0.000047	-0.000000	-0.000030	-1.070985	-55.354422	48.562740	-7.862667	-25.217254	-0.126856	1814.943437
601406	0.000047	0.000000	-0.000031	1.533034	1.630622	1.369355	0.000047	-0.000000	-0.000030	-1.071456	-55.354379	48.562258	-7.863577	-25.212905	-0.126782	1814.944952
601465	0.000046	-0.000001	-0.000030	1.532501	1.630131	1.368846	0.000047	-0.000000	-0.000030	-1.071929	-55.354335	48.561777	-7.864487	-25.208522	-0.126707	1814.946428
601523	0.000047	-0.000001	-0.000030	1.532019	1.629672	1.368381	0.000047	-0.000000	-0.000030	-1.072384	-55.354305	48.561290	-7.865398	-25.204095	-0.126632	1814.947880
601582	0.000047	-0.000000	-0.000030	1.531520	1.629128	1.367941	0.000047	-0.000000	-0.000030	-1.072807	-55.354295	48.560790	-7.866312	-25.199703	-0.126556	1814.949315
601641	0.000047	-0.000000	-0.000030	1.530969	1.628675	1.367480	0.000047	-0.000000	-0.000030	-1.073203	-55.354305	48.560263	-7.867246	-25.195416	-0.126482	1814.950754
601699	0.000046	-0.000001	-0.000030	1.530508	1.628164	1.366977	0.000047	-0.000000	-0.000030	-1.073580	-55.354328	48.559709	-7.868199	-25.191254	-0.126407	1814.952209
601758	0.000046	-0.000001	-0.000030	1.529993	1.627655	1.366516	0.000047	-0.000000	-0.000030	-1.073933	-55.354374	48.559158	-7.869150	-25.187195	-0.126333	1814.953707
601816	0.000047	-0.000000	-0.000030	1.529516	1.627206	1.366056	0.000047	-0.000000	-0.000030	-1.074261	-55.354437	48.558629	-7.870070	-25.183217	-0.126258	1814.955288
601875	0.000046	-0.000001	-0.000030	1.529047	1.626721	1.365554	0.000047	-0.000000	-0.000030	-1.074555	-55.354488	48.558124	-7.870918	-25.179292	-0.126182	1814.956877
601934	0.000047	-0.000001	-0.000030	1.528534	1.626240	1.365098	0.000047	-0.000000	-0.000030	-1.074825	-55.354516	48.557650	-7.871691	-25.175371	-0.126108	1814.958384
601992	0.000047	-0.000000	-0.000030	1.528002	1.625662	1.364611	0.000047	-0.000000	-0.000030	-1.075104	-55.354531	48.557191	-7.872444	-25.171423	-0.126032	1814.959835
602051	0.000047	-0.000000	-0.000031	1.527563	1.625176	1.364166	0.000047	-0.000000	-0.000030	-1.075362	-55.354535	48.556725	-7.873172	-25.167434	-0.125958	1814.961268
602109	0.000047	-0.000000	-0.000030	1.527005	1.624749	1.363662	0.000047	-0.000000	-0.000030	-1.075530	-55.354528	48.556270	-7.873788	-25.163403	-0.125885	1814.962711
602168	0.000047	0.000000	-0.000030	1.526576	1.624248	1.363144	0.000047	-0.000000	-0.000030	-1.075618	-55.354520	48.555839	-7.874299	-25.159335	-0.125814	1814.964197
602227	0.000047	-0.000001	-0.000030	1.526080	1.623772	1.362769	0.000047	-0.000000	-0.000030	-1.075694	-55.354495	48.555433	-7.874756	-25.155304	-0.125744	1814.965690
602285	0.000047	-0.000001	-0.000030	1.525560	1.623306	1.362234	0.000047	-0.000000	-0.000030	-1.075778	-55.354430	48.555061	-7.875147	-25.151411	-0.125675	1814.967135
602344	0.000047	-0.000000	-0.000031	1.525045	1.622800	1.361738	0.000047	-0.000000	-0.000030	-1.075861	-55.354341	48.554721	-7.875481	-25.147655	-0.125605	1814.968487
602402	0.000047	-0.000000	-0.000030	1.524593	1.622343	1.361275	0.000047	-0.000000	-0.000030	-1.075920	-55.354242	48.554413	-7.875750	-25.143985	-0.125532	1814.969736
602461	0.000046	0.000000	-0.000030	1.524082	1.621875	1.360843	0.000047	-0.000000	-0.000030	-1.075930	-55.354153	48.554122	-7.875961	-25.140369	-0.125458	1814.970925
602520	0.000047	0.000000	-0.000030	1.523597	1.621367	1.360354	0.000047	-0.000000	-0.000030	-1.075899	-55.354101	48.553806	-7.876194	-25.136784	-0.125386	1814.972120
602578	0.000047	-0.000000	-0.000030	1.523074	1.620851	1.359868	0.000047	-0.000000	-0.000030	-1.075840	-55.354079	48.553462	-7.876458	-25.133217	-0.125317	1814.973351
602637	0.000047	-0.000001	-0.000031	1.522624	1.620359	1.359437	0.000047	-0.000000	-0.000030	-1.075774	-55.354064	48.553129	-7.876709	-25.129676	-0.125250	1814.974600
602695	0.000047	-0.000000	-0.000030	1.522068	1.619925	1.358975	0.000047	-0.000000	-0.000030	-1.075722	-55.354096	48.552821	-7.876997	-25.126135	-0.125184	1814.975850
602754	0.000046	-0.000001	-0.000030	1.521595	1.619361	1.358478	0.000047	-0.000000	-0.000030	-1.075695	-55.354204	48.552544	-7.877355	-25.122557	-0.125118	1814.977086
602812	0.000047	-0.000001	-0.000029	1.521147	1.618911	1.357979	0.000047	-0.000000	-0.000030	-1.075717	-55.354346	48.552303	-7.877760	-25.118928	-0.125053	1814.978290
602871	0.000047	-0.000000	-0.000030	1.520556	1.618397	1.357547	0.000047	-0.000000	-0.000030	-1.075780	-55.354480	48.552081	-7.878179	-25.115206	-0.124989	1814.979489
602930	0.000046	-0.000000	-0.000031	1.520113	1.617940	1.357051	0.000047	-0.000000	-0.000030	-1.075861	-55.354609	48.551865	-7.878605	-25.111424	-0.124925	1814.980740
602988	0.000047	-0.000000	-0.000030	1.519607	1.617393	1.356598	0.000047	-0.000000	-0.000030	-1.075953	-55.354741	48.551653	-7.879041	-25.107633	-0.124862	1814.982053
603047	0.000047	-0.000000	-0.000030	1.519132	1.616932	1.356088	0.000047	-0.000000	-0.000030	-1.076049	-55.354864	48.551439	-7.879475	-25.103757	-0.124802	1814.983393
603105	0.000047	-0.000000	-0.000030	1.518671	1.616490	1.355632	0.000047	-0.000000	-0.000030	-1.076146	-55.354973	48.551224	-7.879895	-25.099825	-0.124745	1814.984729
603164	0.000047	-0.000001	-0.000030	1.518135	1.615980	1.355184	0.000047	-0.000000	-0.000030	-1.076238	-55.355069	48.551007	-7.880300	-25.095915	-0.124685	1814.986077
603223	0.000047	-0.000001	-0.000030	1.517663	1.615512	1.354674	0.000047	-0.000000	-0.000030	-1.076304	-55.355135	48.550787	-7.880652	-25.092012	-0.124623	1814.987450
603281	0.000047	0.000000	-0.000030	1.517148	1.614969	1.354299	0.000047	-0.000000	-0.000030	-1.076334	-55.355143	48.550555	-7.880923	-25.088108	-0.124562	1814.988786
603340	0.000046	-0.000000	-0.000030	1.516645	1.614539	1.353801	0.000047	-0.000000	-0.000030	-1.076338	-55.355106	48.550300	-7.881143	-25.084213	-0.124501	1814.990081
603398	0.000047	-0.000000	-0.000030	1.516210	1.614023	1.353354	0.000047	-0.000000	-0.000030	-1.076316	-55.355038	48.550036	-7.881319	-25.080336	-0.124439	1814.991392
603457	0.000047	-0.000000	-0.000030	1.515682	1.613518	1.352862	0.000047	-0.000000	-0.000030	-1.076268	-55.354933	48.549759	-7.881442	-25.076508	-0.124376	1814.992718
603516	0.000046	-0.000000	-0.000031	1.515233	1.613053	1.352404	0.000047	-0.000000	-0.000030	-1.076205	-55.354794	48.549471	-7.881528	-25.072704	-0.124310	1814.994048
603574	0.000046	-0.000001	-0.000030	1.514720	1.612562	1.351863	0.000047	-0.000000	-0.000030	-1.076130	-55.354638	48.549197	-7.881571	-25.068893	-0.124242	1814.995357
603633	0.000047	-0.000001	-0.000030	1.514229	1.612091	1.351464	0.000047	-0.000000	-0.000030	-1.076053	-55.354480	48.548967	-7.881566	-25.065112	-0.124173	1814.996622
603691	0.000047	-0.000000	-0.000030	1.513698	1.611575	1.351005	0.000047	-0.000000	-0.000030	-1.075986	-55.354327	48.548763	-7.881549	-25.061367	-0.124106	1814.997854
603750	0.000047	-0.000001	-0.000031	1.513197	1.611133	1.350557	0.000047	-0.000000	-0.000030	-1.075915	-55.354172	48.548546	-7.881542	-25.057627	-0.124041	1814.999036
603809	0.000046	-0.000001	-0.000030	1.512769	1.610636	1.350025	0.000047	-0.000000	-0.000030	-1.075829	-55.353996	48.548316	-7.881509	-25.053904	-0.123978	1815.000192
603867	0.000047	-0.000000	-0.000030	1.512228	1.610103	1.349577	0.000047	-0.000000	-0.000030	-1.075744	-55.353800	48.548082	-7.881463	-25.050223	-0.123917	1815.001420
603926	0.000047	-0.000001	-0.000030	1.511726	1.609659	1.349069	0.000047	-0.000000	-0.000030	-1.075663	-55.353590	48.547821	-7.881431	-25.046589	-0.123858	1815.002735
603984	0.000047	-0.000001	-0.000029	1.511230	1.609206	1.348620	0.000047	-0.000000	-0.000030	-1.075561	-55.353374	48.547546	-7.881389	-25.043034	-0.123801	1815.004108
604043	0.000046	-0.000001	-0.000030	1.510785	1.608680	1.348174	0.000047	-0.000000	-0.000030	-1.075440	-55.353179	48.547303	-7.881316	-25.039576	-0.123746	1815.005533
604102	0.000046	-0.000000	-0.000030	1.510294	1.608203	1.347668	0.000047	-0.000000	-0.000030	-1.075319	-55.353013	48.547105	-7.881227	-25.036161	-0.123693	1815.006983
604160	0.000046	-0.000000	-0.000030	1.509697	1.607751	1.347207	0.000047	-0.000000	-0.000030	-1.075212	-55.352859	48.546925	-7.881147	-25.032781	-0.123638	1815.008457
604219	0.000046	0.000000	-0.000030	1.509244	1.607205	1.346748	0.000047	-0.000000	-0.000030	-1.075127	-55.352713	48.546747	-7.881093	-25.029467	-0.123583	1815.009984
604277	0.000047	-0.000001	-0.000030	1.508763	1.606731	1.346234	0.000047	-0.000000	-0.000030	-1.075061	-55.352574	48.546557	-7.881078	-25.026165	-0.123531	1815.011537
604336	0.000047	-0.000000	-0.000030	1.508252	1.606304	1.345808	0.000047	-0.000000	-0.000030	-1.074999	-55.352451	48.546351	-7.881099	-25.022810	-0.123479	1815.013045
604395	0.000046	-0.000000	-0.000030	1.507859	1.605780	1.345331	0.000047	-0.000000	-0.000030	-1.074921	-55.352364	48.546144	-7.881141	-25.019439	-0.123429	1815.014552
604453	0.000047	0.000000	-0.000030	1.507356	1.605274	1.344877	0.000047	-0.000000	-0.000030	-1.074829	-55.352308	48.545958	-7.881178	-25.016128	-0.123379	1815.016125
604512	0.000046	0.000000	-0.000030	1.506812	1.604863	1.344386	0.000047	-0.000000	-0.000030	-1.074738	-55.352248	48.545807	-7.881180	-25.012870	-0.123332	1815.017718
604570	0.000047	-0.000000	-0.000030	1.506336	1.604349	1.343995	0.000047	-0.000000	-0.000030	-1.074664	-55.352156	48.545683	-7.881138	-25.009601	-0.123287	1815.019294
604629	0.000046	0.000000	-0.000030	1.505854	1.603897	1.343444	0.000047	-0.000000	-0.000030	-1.074611	-55.352032	48.545554	-7.881089	-25.006273	-0.123245	1815.020863
604688	0.000047	-0.000000	-0.000030	1.505300	1.603331	1.343017	0.000047	-0.000000	-0.000030	-1.074546	-55.351907	48.545403	-7.881050	-25.002854	-0.123203	1815.022429
604746	0.000046	-0.000000	-0.000030	1.504814	1.602915	1.342505	0.000047	-0.000000	-0.000030	-1.074461	-55.351780	48.545247	-7.880993	-24.999359	-0.123160	1815.024020
604805	0.000047	-0.000001	-0.000030	1.504382	1.602433	1.342093	0.000047	-0.000000	-0.000030	-1.074376	-55.351633	48.545099	-7.880909	-24.995876	-0.123116	1815.025651
604863	0.000047	-0.000000	-0.000030	1.503853	1.601886	1.341593	0.000047	-0.000000	-0.000030	-1.074291	-55.351484	48.544968	-7.880807	-24.992428	-0.123072	1815.027288
604922	0.000047	-0.000001	-0.000030	1.503378	1.601457	1.341107	0.000047	-0.000000	-0.000030	-1.074198	-55.351363	48.544851	-7.880710	-24.988964	-0.123028	1815.028925
604980	0.000047	-0.000001	-0.000030	1.502859	1.600905	1.340673	0.000047	-0.000000	-0.000030	-1.074098	-55.351276	48.544740	-7.880634	-24.985486	-0.122986	1815.030632
605039	0.000047	0.000000	-0.000030	1.502394	1.600465	1.340189	0.000047	-0.000000	-0.000030	-1.074016	-55.351170	48.544629	-7.880557	-24.982000	-0.122942	1815.032433
605098	0.000047	0.000000	-0.000029	1.501891	1.599976	1.339728	0.000047	-0.000000	-0.000030	-1.073974	-55.351003	48.544497	-7.880481	-24.978514	-0.122896	1815.034285
605156	0.000047	-0.000001	-0.000030	1.501342	1.599482	1.339219	0.000047	-0.000000	-0.000030	-1.073964	-55.350810	48.544347	-7.880427	-24.975038	-0.122848	1815.036209
605215	0.000047	-0.000000	-0.000030	1.500908	1.599007	1.338825	0.000047	-0.000000	-0.000030	-1.073971	-55.350622	48.544200	-7.880392	-24.971546	-0.122799	1815.038210
605273	0.000047	-0.000000	-0.000031	1.500406	1.598504	1.338284	0.000047	-0.000000	-0.000030	-1.073996	-55.350426	48.544053	-7.880369	-24.968013	-0.122751	1815.040257
605332	0.000048	-0.000001	-0.000030	1.499966	1.598051	1.337862	0.000047	-0.000000	-0.000030	-1.074028	-55.350219	48.543884	-7.880364	-24.964421	-0.122705	1815.042372
605391	0.000047	-0.000000	-0.000030	1.499474	1.597556	1.337344	0.000047	-0.000000	-0.000030	-1.074059	-55.350030	48.543684	-7.880404	-24.960761	-0.122659	1815.044609
605449	0.000047	-0.000001	-0.000030	1.498941	1.597024	1.336913	0.000047	-0.000000	-0.000030	-1.074082	-55.349892	48.543473	-7.880501	-24.957081	-0.122614	1815.046994
605508	0.000047	-0.000000	-0.000030	1.498455	1.596591	1.336464	0.000047	-0.000000	-0.000030	-1.074112	-55.349798	48.543251	-7.880660	-24.953450	-0.122567	1815.049515
605566	0.000046	-0.000001	-0.000030	1.497920	1.596104	1.335980	0.000047	-0.000000	-0.000030	-1.074169	-55.349711	48.542989	-7.880891	-24.949900	-0.122517	1815.052150
605625	0.000046	-0.000001	-0.000031	1.497469	1.595645	1.335508	0.000047	-0.000000	-0.000030	-1.074244	-55.349597	48.542683	-7.881158	-24.946425	-0.122464	1815.054860
605684	0.000047	0.000000	-0.000030	1.496978	1.595123	1.335049	0.000047	-0.000000	-0.000030	-1.074324	-55.349454	48.542342	-7.881437	-24.942987	-0.122410	1815.057599
605742	0.000047	-0.000001	-0.000030	1.496503	1.594727	1.334601	0.000047	-0.000000	-0.000030	-1.074404	-55.349301	48.541971	-7.881735	-24.939518	-0.122355	1815.060380
605801	0.000047	0.000000	-0.000031	1.496034	1.594188	1.334171	0.000047	-0.000000	-0.000030	-1.074497	-55.349136	48.541581	-7.882052	-24.935946	-0.122298	1815.063267
605859	0.000047	-0.000001	-0.000030	1.495522	1.593682	1.333642	0.000047	-0.000000	-0.000030	-1.074601	-55.348951	48.541206	-7.882346	-24.932285	-0.122239	1815.066246
605918	0.000046	-0.000000	-0.000030	1.495060	1.593248	1.333194	0.000047	-0.000000	-0.000030	-1.074689	-55.348752	48.540864	-7.882577	-24.928625	-0.122179	1815.069224
605977	0.000047	-0.000001	-0.000030	1.494513	1.592740	1.332735	0.000047	-0.000000	-0.000030	-1.074746	-55.348558	48.540545	-7.882759	-24.924997	-0.122119	1815.072175
606035	0.000047	-0.000000	-0.000030	1.494058	1.592290	1.332209	0.000047	-0.000000	-0.000030	-1.074798	-55.348363	48.540239	-7.882922	-24.921339	-0.122059	1815.075114
606094	0.000046	-0.000000	-0.000030	1.493593	1.591781	1.331791	0.000047	-0.000000	-0.000030	-1.074878	-55.348124	48.539945	-7.883058	-24.917629	-0.121998	1815.078036
606152	0.000046	0.000000	-0.000029	1.493060	1.591323	1.331304	0.000047	-0.000000	-0.000030	-1.074979	-55.347832	48.539667	-7.883143	-24.913931	-0.121935	1815.080958
606211	0.000047	0.000000	-0.000031	1.492562	1.590824	1.330893	0.000047	-0.000000	-0.000030	-1.075077	-55.347539	48.539386	-7.883230	-24.910290	-0.121871	1815.083879
606270	0.000047	0.000000	-0.000030	1.492129	1.590314	1.330487	0.000047	-0.000000	-0.000030	-1.075176	-55.347267	48.539079	-7.883363	-24.906700	-0.121806	1815.086807
606328	0.000047	-0.000000	-0.000030	1.491633	1.589841	1.329931	0.000047	-0.000000	-0.000030	-1.075293	-55.347004	48.538765	-7.883533	-24.903132	-0.121741	1815.089823
606387	0.000046	-0.000001	-0.000030	1.491093	1.589408	1.329441	0.000047	-0.000000	-0.000030	-1.075430	-55.346768	48.538438	-7.883760	-24.899573	-0.121676	1815.092950
606445	0.000047	-0.000001	-0.000029	1.490617	1.588867	1.329001	0.000047	-0.000000	-0.000030	-1.075570	-55.346569	48.538094	-7.884045	-24.896005	-0.121610	1815.096143
606504	0.000046	-0.000000	-0.000030	1.490168	1.588419	1.328503	0.000047	-0.000000	-0.000030	-1.075698	-55.346392	48.537748	-7.884342	-24.892397	-0.121544	1815.099399
606562	0.000047	-0.000000	-0.000031	1.489653	1.587934	1.328056	0.000047	-0.000000	-0.000030	-1.075810	-55.346207	48.537388	-7.884629	-24.888786	-0.121479	1815.102709
606621	0.000047	-0.000000	-0.000030	1.489171	1.587460	1.327606	0.000047	-0.000000	-0.000030	-1.075918	-55.346010	48.537024	-7.884904	-24.885253	-0.121413	1815.106051
606680	0.000047	0.000000	-0.000030	1.488663	1.587010	1.327131	0.000047	-0.000000	-0.000030	-1.076031	-55.345803	48.536681	-7.885152	-24.881810	-0.121345	1815.109423
606738	0.000047	-0.000000	-0.000030	1.488223	1.586438	1.326642	0.000047	-0.000000	-0.000030	-1.076142	-55.345599	48.536353	-7.885388	-24.878378	-0.121276	1815.112798
606797	0.000047	0.000000	-0.000030	1.487725	1.586052	1.326206	0.000047	-0.000000	-0.000030	-1.076262	-55.345409	48.536031	-7.885639	-24.874897	-0.121205	1815.116151
606855	0.000047	-0.000001	-0.000030	1.487210	1.585511	1.325676	0.000047	-0.000000	-0.000030	-1.076391	-55.345224	48.535727	-7.885888	-24.871383	-0.121135	1815.119517
606914	0.000047	-0.000001	-0.000031	1.486722	1.585038	1.325305	0.000047	-0.000000	-0.000030	-1.076511	-55.345058	48.535451	-7.886118	-24.867881	-0.121066	1815.122888
606973	0.000047	-0.000001	-0.000030	1.486257	1.584578	1.324732	0.000047	-0.000000	-0.000030	-1.076631	-55.344894	48.535186	-7.886338	-24.864406	-0.120997	1815.126203
607031	0.000046	-0.000001	-0.000030	1.485730	1.584078	1.324321	0.000047	-0.000000	-0.000030	-1.076775	-55.344711	48.534917	-7.886570	-24.860913	-0.120929	1815.129486
607090	0.000046	-0.000001	-0.000030	1.485215	1.583670	1.323896	0.000047	-0.000000	-0.000030	-1.076949	-55.344537	48.534646	-7.886840	-24.857348	-0.120860	1815.132777
607148	0.000047	-0.000000	-0.000029	1.484806	1.583142	1.323410	0.000047	-0.000000	-0.000030	-1.077145	-55.344382	48.534361	-7.887166	-24.853709	-0.120791	1815.136067
607207	0.000047	-0.000000	-0.000031	1.484280	1.582658	1.322965	0.000047	-0.000000	-0.000030	-1.077354	-55.344240	48.534048	-7.887547	-24.850011	-0.120722	1815.139376
607266	0.000047	-0.000001	-0.000030	1.483814	1.582111	1.322455	0.000047	-0.000000	-0.000030	-1.077557	-55.344113	48.533717	-7.887952	-24.846279	-0.120652	1815.142703
607324	0.000046	-0.000000	-0.000030	1.483322	1.581754	1.322004	0.000047	-0.000000	-0.000030	-1.077750	-55.343973	48.533387	-7.888335	-24.842512	-0.120582	1815.146005
607383	0.000046	-0.000000	-0.000030	1.482838	1.581225	1.321587	0.000047	-0.000000	-0.000030	-1.077945	-55.343795	48.533095	-7.888645	-24.838707	-0.120512	1815.149270
607441	0.000046	-0.000000	-0.000030	1.482346	1.580754	1.321065	0.000047	-0.000000	-0.000030	-1.078143	-55.343612	48.532852	-7.888904	-24.834902	-0.120445	1815.152484
607500	0.000047	-0.000000	-0.000029	1.481869	1.580236	1.320625	0.000047	-0.000000	-0.000030	-1.078328	-55.343457	48.532629	-7.889155	-24.831064	-0.120381	1815.155637
607559	0.000046	-0.000000	-0.000030	1.481384	1.579800	1.320245	0.000047	-0.000000	-0.000030	-1.078499	-55.343326	48.532410	-7.889414	-24.827129	-0.120317	1815.158765
607617	0.000047	0.000000	-0.000030	1.480868	1.579316	1.319667	0.000047	-0.000000	-0.000030	-1.078671	-55.343223	48.532197	-7.889698	-24.823094	-0.120252	1815.161867
607676	0.000046	-0.000001	-0.000031	1.480425	1.578832	1.319195	0.000047	-0.000000	-0.000030	-1.078850	-55.343141	48.531993	-7.889997	-24.818994	-0.120186	1815.164871
607734	0.000046	-0.000001	-0.000030	1.479896	1.578375	1.318760	0.000047	-0.000000	-0.000030	-1.079044	-55.343041	48.531815	-7.890270	-24.814867	-0.120120	1815.167730
607793	0.000047	-0.000001	-0.000031	1.479403	1.577861	1.318276	0.000047	-0.000000	-0.000030	-1.079261	-55.342909	48.531650	-7.890519	-24.810762	-0.120055	1815.170492
607852	0.000047	-0.000000	-0.000029	1.478933	1.577364	1.317820	0.000047	-0.000000	-0.000030	-1.079501	-55.342754	48.531463	-7.890793	-24.806703	-0.119990	1815.173241
607910	0.000045	-0.000001	-0.000031	1.478448	1.576916	1.317388	0.000047	-0.000000	-0.000030	-1.079747	-55.342584	48.531239	-7.891092	-24.802665	-0.119923	1815.176000
607969	0.000045	-0.000000	-0.000030	1.477939	1.576415	1.316927	0.000047	-0.000000	-0.000030	-1.079980	-55.342395	48.531009	-7.891366	-24.798621	-0.119855	1815.178776
608027	0.000047	-0.000000	-0.000030	1.477465	1.575975	1.316518	0.000047	-0.000000	-0.000030	-1.080195	-55.342185	48.530810	-7.891569	-24.794547	-0.119788	1815.181551
608086	0.000047	-0.000001	-0.000030	1.477009	1.575496	1.316020	0.000047	-0.000000	-0.000030	-1.080390	-55.341962	48.530657	-7.891695	-24.790432	-0.119720	1815.184300
